"SKU","DESCRIPTION","YEAR","CAPACITY","URL","PRICE","SELLER_INFORMATION","OFFER_DESCRIPTION","COUNTRY"
11572,"Ch Pichon Lalande",1994,"750ml","https://www.wine-searcher.com/find/ch+pichon+lalande/1994/-/-/u","$126.00","EC Cellars LLC","1994Chateau Pichon Longueville Comtessede Lalande,Pauillac,France,OWC","USA (CA)"
11572,"Ch Pichon Lalande",1994,"750ml","https://www.wine-searcher.com/find/ch+pichon+lalande/1994/-/-/u","$142.00","The Redd Collection","1994Ch Pichon Lalande","USA (CA)"
11572,"Ch Pichon Lalande",1994,"750ml","https://www.wine-searcher.com/find/ch+pichon+lalande/1994/-/-/u","$299.00","San Francisco Wine Trading Company","Chateau Pichon Longueville-Comtessede Lalande Pauillac()1994(1.5Liter)","USA (CA)"
11573,"Ch Pichon Lalande",1994,"375ml","https://www.wine-searcher.com/find/ch+pichon+lalande/1994/-/-/u","$73.00","The Redd Collection","1994Ch Pichon Lalande","USA (CA)"
11573,"Ch Pichon Lalande",1994,"375ml","https://www.wine-searcher.com/find/ch+pichon+lalande/1994/-/-/u","$126.00","EC Cellars LLC","1994Chateau Pichon Longueville Comtessede Lalande,Pauillac,France,OWC","USA (CA)"
11573,"Ch Pichon Lalande",1994,"375ml","https://www.wine-searcher.com/find/ch+pichon+lalande/1994/-/-/u","$142.00","The Redd Collection","1994Ch Pichon Lalande","USA (CA)"
11573,"Ch Pichon Lalande",1994,"375ml","https://www.wine-searcher.com/find/ch+pichon+lalande/1994/-/-/u","$299.00","San Francisco Wine Trading Company","Chateau Pichon Longueville-Comtessede Lalande Pauillac()1994(1.5Liter)","USA (CA)"
11574,"Ch Pichon Lalande",1995,"750ml","https://www.wine-searcher.com/find/ch+pichon+lalande/1995/-/-/u","$241.00","EC Cellars LLC","1995Chateau Pichon Longueville Comtessede Lalande,Pauillac,France","USA (CA)"
11574,"Ch Pichon Lalande",1995,"750ml","https://www.wine-searcher.com/find/ch+pichon+lalande/1995/-/-/u","$245.00","European Wine Resource","1995Pichon Longueville Comtessede Lalande","USA (CA)"
11574,"Ch Pichon Lalande",1995,"750ml","https://www.wine-searcher.com/find/ch+pichon+lalande/1995/-/-/u","$249.00","Vinfolio","1995Pichon Lalande750ML","USA (CA)"
11574,"Ch Pichon Lalande",1995,"750ml","https://www.wine-searcher.com/find/ch+pichon+lalande/1995/-/-/u","$249.98","Belmont Wine Exchange LLC","1995Pichon Lalande","USA (CA)"
11574,"Ch Pichon Lalande",1995,"750ml","https://www.wine-searcher.com/find/ch+pichon+lalande/1995/-/-/u","$266.00","The Redd Collection","1995Ch Pichon Lalande","USA (CA)"
11574,"Ch Pichon Lalande",1995,"750ml","https://www.wine-searcher.com/find/ch+pichon+lalande/1995/-/-/u","$275.65","Aabalat Fine & Rare Wines","1995Pichon Lalande Pauillac,Red Blend","USA (CA)"
11574,"Ch Pichon Lalande",1995,"750ml","https://www.wine-searcher.com/find/ch+pichon+lalande/1995/-/-/u","$379.98","Wine Exchange","Pichon Lalande Pauillac1995Pre-Arrival","USA (CA)"
11574,"Ch Pichon Lalande",1995,"750ml","https://www.wine-searcher.com/find/ch+pichon+lalande/1995/-/-/u","$450.00","Wally's Wine & Spirits","1995Chateau Pichon Lalande(Ex-Chateau)750mL,1995","USA (CA)"
11574,"Ch Pichon Lalande",1995,"750ml","https://www.wine-searcher.com/find/ch+pichon+lalande/1995/-/-/u","$750.00","Fine Wines International","1995Chateau Pichon Longueville Comtessede Lalande,Pauillac,France1.5L","USA (CA)"
11574,"Ch Pichon Lalande",1995,"750ml","https://www.wine-searcher.com/find/ch+pichon+lalande/1995/-/-/u","$900.00","Wally's Wine & Spirits","1995Chateau Pichon Lalande(Ex-Chateau)1.5L,1995","USA (CA)"
11575,"Ch Pichon Lalande",1997,"750ml","https://www.wine-searcher.com/find/ch+pichon+lalande/1997/-/-/u","$142.00","The Redd Collection","1997Ch Pichon Lalande","USA (CA)"
11575,"Ch Pichon Lalande",1997,"750ml","https://www.wine-searcher.com/find/ch+pichon+lalande/1997/-/-/u","$151.00","EC Cellars LLC","1997Chateau Pichon Longueville Comtessede Lalande,Pauillac,France","USA (CA)"
11576,"Ch Pichon Lalande",1998,"750ml","https://www.wine-searcher.com/find/ch+pichon+lalande/1998/-/-/u","$150.00","Clarets","1998Pichon Lalande","USA (CA)"
11576,"Ch Pichon Lalande",1998,"750ml","https://www.wine-searcher.com/find/ch+pichon+lalande/1998/-/-/u","$152.00","The Redd Collection","1998Ch Pichon Lalande","USA (CA)"
11577,"Ch Pichon Lalande",2001,"750ml","https://www.wine-searcher.com/find/ch+pichon+lalande/2001/-/-/u","$129.00","Clarets","2001Pichon Lalande","USA (CA)"
11577,"Ch Pichon Lalande",2001,"750ml","https://www.wine-searcher.com/find/ch+pichon+lalande/2001/-/-/u","$162.00","The Redd Collection","2001Ch Pichon Lalande","USA (CA)"
11577,"Ch Pichon Lalande",2001,"750ml","https://www.wine-searcher.com/find/ch+pichon+lalande/2001/-/-/u","$175.00","Wally's Wine & Spirits","2001Chateau Pichon Lalande,2000","USA (CA)"
11577,"Ch Pichon Lalande",2001,"750ml","https://www.wine-searcher.com/find/ch+pichon+lalande/2001/-/-/u","$181.65","Aabalat Fine & Rare Wines","2001Pichon Lalande Pauillac,Red Blend","USA (CA)"
11577,"Ch Pichon Lalande",2001,"750ml","https://www.wine-searcher.com/find/ch+pichon+lalande/2001/-/-/u","$189.97","Wine.com","2001Chateau Pichon Longueville Comtessede Lalande","USA (CA)"
11578,"Ch Pichon Lalande",2002,"750ml","https://www.wine-searcher.com/find/ch+pichon+lalande/2002/-/-/u","$120.00","Belmont Wine Exchange LLC","2002Pichon Lalande","USA (CA)"
11578,"Ch Pichon Lalande",2002,"750ml","https://www.wine-searcher.com/find/ch+pichon+lalande/2002/-/-/u","$130.00","Vinfolio","2002Pichon Lalande750ML","USA (CA)"
11578,"Ch Pichon Lalande",2002,"750ml","https://www.wine-searcher.com/find/ch+pichon+lalande/2002/-/-/u","$135.00","European Wine Resource","2002Pichon Longueville Comtessede Lalande","USA (CA)"
11578,"Ch Pichon Lalande",2002,"750ml","https://www.wine-searcher.com/find/ch+pichon+lalande/2002/-/-/u","$152.00","The Redd Collection","2002Ch Pichon Lalande","USA (CA)"
11578,"Ch Pichon Lalande",2002,"750ml","https://www.wine-searcher.com/find/ch+pichon+lalande/2002/-/-/u","$161.65","Aabalat Fine & Rare Wines","2002Pichon Lalande Pauillac,Red Blend","USA (CA)"
11578,"Ch Pichon Lalande",2002,"750ml","https://www.wine-searcher.com/find/ch+pichon+lalande/2002/-/-/u","$301.00","EC Cellars LLC","2002Chateau Pichon Longueville Comtessede Lalande,Pauillac,France,1.5L","USA (CA)"
11579,"Ch Pichon Lalande",2004,"750ml","https://www.wine-searcher.com/find/ch+pichon+lalande/2004/-/-/u","$135.00","Belmont Wine Exchange LLC","2004Pichon Lalande","USA (CA)"
11579,"Ch Pichon Lalande",2004,"750ml","https://www.wine-searcher.com/find/ch+pichon+lalande/2004/-/-/u","$152.00","The Redd Collection","2004Ch Pichon Lalande","USA (CA)"
11579,"Ch Pichon Lalande",2004,"750ml","https://www.wine-searcher.com/find/ch+pichon+lalande/2004/-/-/u","$174.55","Aabalat Fine & Rare Wines","2004Pichon Lalande Pauillac,Red Blend","USA (CA)"
11579,"Ch Pichon Lalande",2004,"750ml","https://www.wine-searcher.com/find/ch+pichon+lalande/2004/-/-/u","$200.00","Wally's Wine & Spirits","2004Chateau Pichon Lalande,2004","USA (CA)"
11580,"Ch Pichon Lalande",2005,"750ml","https://www.wine-searcher.com/find/ch+pichon+lalande/2005/-/-/u","$152.00","The Redd Collection","2005Ch Pichon Lalande","USA (CA)"
11580,"Ch Pichon Lalande",2005,"750ml","https://www.wine-searcher.com/find/ch+pichon+lalande/2005/-/-/u","$155.00","Belmont Wine Exchange LLC","2005Pichon Lalande","USA (CA)"
11580,"Ch Pichon Lalande",2005,"750ml","https://www.wine-searcher.com/find/ch+pichon+lalande/2005/-/-/u","$155.00","Westgarth Wines","2005Pichon Lalande","USA (CA)"
11580,"Ch Pichon Lalande",2005,"750ml","https://www.wine-searcher.com/find/ch+pichon+lalande/2005/-/-/u","$158.95","Laguna Cellar","Chateau Pichon Lalande2005,Pauillac","USA (CA)"
11580,"Ch Pichon Lalande",2005,"750ml","https://www.wine-searcher.com/find/ch+pichon+lalande/2005/-/-/u","$174.98","Wine Exchange","Pichon Lalande Pauillac2005Pre-Arrival","USA (CA)"
11580,"Ch Pichon Lalande",2005,"750ml","https://www.wine-searcher.com/find/ch+pichon+lalande/2005/-/-/u","$194.89","Aabalat Fine & Rare Wines","2005Pichon Lalande Pauillac,Red Blend","USA (CA)"
11581,"Ch Pichon Lalande",2006,"750ml","https://www.wine-searcher.com/find/ch+pichon+lalande/2006/-/-/u","$74.98","Wine Exchange","Pichon Lalande Pauillac2006375ml -","USA (CA)"
11581,"Ch Pichon Lalande",2006,"750ml","https://www.wine-searcher.com/find/ch+pichon+lalande/2006/-/-/u","$137.00","The Redd Collection","2006Ch Pichon Lalande","USA (CA)"
11581,"Ch Pichon Lalande",2006,"750ml","https://www.wine-searcher.com/find/ch+pichon+lalande/2006/-/-/u","$145.00","Belmont Wine Exchange LLC","2006Pichon Lalande","USA (CA)"
11581,"Ch Pichon Lalande",2006,"750ml","https://www.wine-searcher.com/find/ch+pichon+lalande/2006/-/-/u","$148.00","Westgarth Wines","2006Pichon Lalande","USA (CA)"
11581,"Ch Pichon Lalande",2006,"750ml","https://www.wine-searcher.com/find/ch+pichon+lalande/2006/-/-/u","$159.00","Benchmark Wine Group","Pichon Lalande2006","USA (CA)"
11581,"Ch Pichon Lalande",2006,"750ml","https://www.wine-searcher.com/find/ch+pichon+lalande/2006/-/-/u","$175.89","Aabalat Fine & Rare Wines","2006Pichon Lalande Pauillac,Red Blend","USA (CA)"
11581,"Ch Pichon Lalande",2006,"750ml","https://www.wine-searcher.com/find/ch+pichon+lalande/2006/-/-/u","$359.00","Wally's Wine & Spirits","2006Chateau Pichon Longueville Comtesse DeLalande Futures1.5L,2006","USA (CA)"
11582,"Ch Pichon Lalande",2009,"750ml","https://www.wine-searcher.com/find/ch+pichon+lalande/2009/-/-/u","$171.00","The Redd Collection","2009Ch Pichon Lalande","USA (CA)"
11582,"Ch Pichon Lalande",2009,"750ml","https://www.wine-searcher.com/find/ch+pichon+lalande/2009/-/-/u","$179.00","Benchmark Wine Group","Pichon Lalande2009","USA (CA)"
11582,"Ch Pichon Lalande",2009,"750ml","https://www.wine-searcher.com/find/ch+pichon+lalande/2009/-/-/u","$184.00","Westgarth Wines","2009Pichon Lalande","USA (CA)"
11582,"Ch Pichon Lalande",2009,"750ml","https://www.wine-searcher.com/find/ch+pichon+lalande/2009/-/-/u","$185.00","Belmont Wine Exchange LLC","2009Pichon Lalande","USA (CA)"
11582,"Ch Pichon Lalande",2009,"750ml","https://www.wine-searcher.com/find/ch+pichon+lalande/2009/-/-/u","$199.00","European Wine Resource","2009Pichon Longueville Comtessede Lalande","USA (CA)"
11582,"Ch Pichon Lalande",2009,"750ml","https://www.wine-searcher.com/find/ch+pichon+lalande/2009/-/-/u","$219.95","Gil Turner's Fine Wines and Spirits","2009Chateau Pichon Lalande Pauillac(750ML)","USA (CA)"
11582,"Ch Pichon Lalande",2009,"750ml","https://www.wine-searcher.com/find/ch+pichon+lalande/2009/-/-/u","$224.98","Wine Exchange","Pichon Lalande Pauillac2009Pre-Arrival","USA (CA)"
11582,"Ch Pichon Lalande",2009,"750ml","https://www.wine-searcher.com/find/ch+pichon+lalande/2009/-/-/u","$237.55","Aabalat Fine & Rare Wines","2009Pichon Lalande Pauillac,Red Blend","USA (CA)"
11582,"Ch Pichon Lalande",2009,"750ml","https://www.wine-searcher.com/find/ch+pichon+lalande/2009/-/-/u","$265.50","Wally's Wine & Spirits","2009Chateau Pichon Lalande750mL,2009","USA (CA)"
11583,"Ch Pontet-Canet",2009,"750ml","https://www.wine-searcher.com/find/ch+pontet-canet/2009/-/-/u","$209.00","Vinfolio","2009Pontet-Canet750ML","USA (CA)"
11583,"Ch Pontet-Canet",2009,"750ml","https://www.wine-searcher.com/find/ch+pontet-canet/2009/-/-/u","$209.00","Westgarth Wines","2009Pontet Canet","USA (CA)"
11583,"Ch Pontet-Canet",2009,"750ml","https://www.wine-searcher.com/find/ch+pontet-canet/2009/-/-/u","$213.00","The Redd Collection","2009Ch Pontet-Canet","USA (CA)"
11583,"Ch Pontet-Canet",2009,"750ml","https://www.wine-searcher.com/find/ch+pontet-canet/2009/-/-/u","$235.00","Benchmark Wine Group","Pontet Canet2009","USA (CA)"
11583,"Ch Pontet-Canet",2009,"750ml","https://www.wine-searcher.com/find/ch+pontet-canet/2009/-/-/u","$235.00","European Wine Resource","2009Pontet Canet","USA (CA)"
11584,"Ch Pontet-Canet",2010,"750ml","https://www.wine-searcher.com/find/ch+pontet-canet/2010/-/-/u","$209.00","Vinfolio","2010Pontet-Canet750ML","USA (CA)"
11584,"Ch Pontet-Canet",2010,"750ml","https://www.wine-searcher.com/find/ch+pontet-canet/2010/-/-/u","$214.94","JJ Buckley Fine Wines","2010Pontet-Canet Bordeaux Blend,Pauillac","USA (CA)"
11584,"Ch Pontet-Canet",2010,"750ml","https://www.wine-searcher.com/find/ch+pontet-canet/2010/-/-/u","$215.00","Westgarth Wines","2010Pontet Canet","USA (CA)"
11584,"Ch Pontet-Canet",2010,"750ml","https://www.wine-searcher.com/find/ch+pontet-canet/2010/-/-/u","$215.00","The Redd Collection","2010Ch Pontet-Canet","USA (CA)"
11584,"Ch Pontet-Canet",2010,"750ml","https://www.wine-searcher.com/find/ch+pontet-canet/2010/-/-/u","$225.00","Guido's Wine","Pontet Canet2010,750ml","USA (CA)"
11584,"Ch Pontet-Canet",2010,"750ml","https://www.wine-searcher.com/find/ch+pontet-canet/2010/-/-/u","$225.00","Benchmark Wine Group","Pontet Canet2010","USA (CA)"
11584,"Ch Pontet-Canet",2010,"750ml","https://www.wine-searcher.com/find/ch+pontet-canet/2010/-/-/u","$235.00","European Wine Resource","2010Pontet Canet","USA (CA)"
11585,"Ch Rauzan-Segla",2005,"750ml","https://www.wine-searcher.com/find/ch+rauzan-segla/2005/-/-/u","$112.95","Aabalat Fine & Rare Wines","2005Rauzan Segla Margaux,Red Blend","USA (CA)"
11585,"Ch Rauzan-Segla",2005,"750ml","https://www.wine-searcher.com/find/ch+rauzan-segla/2005/-/-/u","$133.00","The Redd Collection","2005Ch Rauzan-Segla","USA (CA)"
11585,"Ch Rauzan-Segla",2005,"750ml","https://www.wine-searcher.com/find/ch+rauzan-segla/2005/-/-/u","$169.89","Aabalat Fine & Rare Wines","2005Rauzan Segla Margaux,Red Blend","USA (CA)"
11586,"Ch Smith Haut Lafitte,Rouge",2000,"750ml","https://www.wine-searcher.com/find/ch+smith+haut+lafitte+rouge/2000/-/-/u","$139.00","WineBank","2000Smith-Haut-Lafitte[RP95],Bordeaux Red","USA (CA)"
11586,"Ch Smith Haut Lafitte,Rouge",2000,"750ml","https://www.wine-searcher.com/find/ch+smith+haut+lafitte+rouge/2000/-/-/u","$145.00","Vinfolio","2000Smith-Haut-Lafitte750ML","USA (CA)"
11586,"Ch Smith Haut Lafitte,Rouge",2000,"750ml","https://www.wine-searcher.com/find/ch+smith+haut+lafitte+rouge/2000/-/-/u","$149.00","Golden West International","Chateau Smith Haut Lafitte2000","USA (CA)"
11586,"Ch Smith Haut Lafitte,Rouge",2000,"750ml","https://www.wine-searcher.com/find/ch+smith+haut+lafitte+rouge/2000/-/-/u","$162.00","The Redd Collection","2000Ch Smith Haut Lafitte,Rouge","USA (CA)"
11586,"Ch Smith Haut Lafitte,Rouge",2000,"750ml","https://www.wine-searcher.com/find/ch+smith+haut+lafitte+rouge/2000/-/-/u","$229.97","Wine.com","2000Chateau Smith Haut Lafitte","USA (CA)"
11587,"Ch Smith Haut Lafitte,Rouge",2005,"750ml","https://www.wine-searcher.com/find/ch+smith+haut+lafitte+rouge/2005/-/-/u","$150.00","Vinfolio","2005Smith-Haut-Lafitte750ML","USA (CA)"
11587,"Ch Smith Haut Lafitte,Rouge",2005,"750ml","https://www.wine-searcher.com/find/ch+smith+haut+lafitte+rouge/2005/-/-/u","$152.00","The Redd Collection","2005Ch Smith Haut Lafitte,Rouge","USA (CA)"
11587,"Ch Smith Haut Lafitte,Rouge",2005,"750ml","https://www.wine-searcher.com/find/ch+smith+haut+lafitte+rouge/2005/-/-/u","$155.00","Westgarth Wines","2005Smith Haut Lafitte","USA (CA)"
11588,"Ch Smith Haut Lafitte,Rouge",2009,"750ml","https://www.wine-searcher.com/find/ch+smith+haut+lafitte+rouge/2009/-/-/u","$250.00","San Francisco Wine Trading Company","Chateau Smith Haut Lafitte-Pessac-Leognan2009","USA (CA)"
11588,"Ch Smith Haut Lafitte,Rouge",2009,"750ml","https://www.wine-searcher.com/find/ch+smith+haut+lafitte+rouge/2009/-/-/u","$254.94","JJ Buckley Fine Wines","2009Smith-Haut-Lafitte Bordeaux Blend,Pessac Leognan","USA (CA)"
11588,"Ch Smith Haut Lafitte,Rouge",2009,"750ml","https://www.wine-searcher.com/find/ch+smith+haut+lafitte+rouge/2009/-/-/u","$272.00","The Redd Collection","2009Ch Smith Haut Lafitte,Rouge","USA (CA)"
11588,"Ch Smith Haut Lafitte,Rouge",2009,"750ml","https://www.wine-searcher.com/find/ch+smith+haut+lafitte+rouge/2009/-/-/u","$282.00","Westgarth Wines","2009Smith Haut Lafitte","USA (CA)"
11588,"Ch Smith Haut Lafitte,Rouge",2009,"750ml","https://www.wine-searcher.com/find/ch+smith+haut+lafitte+rouge/2009/-/-/u","$306.95","Aabalat Fine & Rare Wines","2009Smith Haut Lafitte Pessac Leognan,Red Blend","USA (CA)"
11588,"Ch Smith Haut Lafitte,Rouge",2009,"750ml","https://www.wine-searcher.com/find/ch+smith+haut+lafitte+rouge/2009/-/-/u","$322.00","Vinfolio","2009Smith-Haut-Lafitte750ML","USA (CA)"
11588,"Ch Smith Haut Lafitte,Rouge",2009,"750ml","https://www.wine-searcher.com/find/ch+smith+haut+lafitte+rouge/2009/-/-/u","$585.00","Wally's Wine & Spirits","2009Chateau Smith Haut Lafitte Rouge1.5L,2009","USA (CA)"
11589,"Ch Smith Haut Lafitte,Rouge",2010,"750ml","https://www.wine-searcher.com/find/ch+smith+haut+lafitte+rouge/2010/-/-/u","$155.00","Vinfolio","2010Smith-Haut-Lafitte","USA (CA)"
11589,"Ch Smith Haut Lafitte,Rouge",2010,"750ml","https://www.wine-searcher.com/find/ch+smith+haut+lafitte+rouge/2010/-/-/u","$158.00","The Redd Collection","2010Ch Smith Haut Lafitte,Rouge","USA (CA)"
11589,"Ch Smith Haut Lafitte,Rouge",2010,"750ml","https://www.wine-searcher.com/find/ch+smith+haut+lafitte+rouge/2010/-/-/u","$159.94","The Wine Club","2010Smith Haut Lafitte,Pessac Leognan","USA (CA)"
11589,"Ch Smith Haut Lafitte,Rouge",2010,"750ml","https://www.wine-searcher.com/find/ch+smith+haut+lafitte+rouge/2010/-/-/u","$165.00","European Wine Resource","2010Smith Haut Lafitte Rouge","USA (CA)"
11589,"Ch Smith Haut Lafitte,Rouge",2010,"750ml","https://www.wine-searcher.com/find/ch+smith+haut+lafitte+rouge/2010/-/-/u","$171.95","Aabalat Fine & Rare Wines","2010Smith Haut Lafitte Pessac Leognan,Red Blend","USA (CA)"
11589,"Ch Smith Haut Lafitte,Rouge",2010,"750ml","https://www.wine-searcher.com/find/ch+smith+haut+lafitte+rouge/2010/-/-/u","$189.00","Bird Rock Fine Wine","Smith Haut Lafitte Pessac Leognan Rouge2010","USA (CA)"
11589,"Ch Smith Haut Lafitte,Rouge",2010,"750ml","https://www.wine-searcher.com/find/ch+smith+haut+lafitte+rouge/2010/-/-/u","$195.00","Vinfolio","2010Smith-Haut-Lafitte750ML","USA (CA)"
11590,"Ch Talbot",1990,"750ml","https://www.wine-searcher.com/find/ch+talbot/1990/-/-/u","139,829?","Belmont Wine Exchange LLC","1990Talbot","USA (CA)"
11590,"Ch Talbot",1990,"750ml","https://www.wine-searcher.com/find/ch+talbot/1990/-/-/u","148,778?","The Redd Collection","1990Ch Talbot","USA (CA)"
11590,"Ch Talbot",1990,"750ml","https://www.wine-searcher.com/find/ch+talbot/1990/-/-/u","181,834?","Aabalat Fine & Rare Wines","1990Talbot StJulien,Red Blend","USA (CA)"
11592,"Ch Troplong Mondot",2009,"750ml","https://www.wine-searcher.com/find/ch+troplong+mondot/2009/-/-/u","$158.00","The Redd Collection","2009Ch Troplong Mondot","USA (CA)"
11592,"Ch Troplong Mondot",2009,"750ml","https://www.wine-searcher.com/find/ch+troplong+mondot/2009/-/-/u","$163.00","Westgarth Wines","2009Troplong Mondot","USA (CA)"
11592,"Ch Troplong Mondot",2009,"750ml","https://www.wine-searcher.com/find/ch+troplong+mondot/2009/-/-/u","$164.94","JJ Buckley Fine Wines","2009Troplong-Mondot Bordeaux Blend,St Emilion","USA (CA)"
11592,"Ch Troplong Mondot",2009,"750ml","https://www.wine-searcher.com/find/ch+troplong+mondot/2009/-/-/u","$195.00","Guido's Wine","Troplong Mondot2009,750ml","USA (CA)"
11592,"Ch Troplong Mondot",2009,"750ml","https://www.wine-searcher.com/find/ch+troplong+mondot/2009/-/-/u","$213.89","Aabalat Fine & Rare Wines","2009Troplong Mondot StEmilion,Red Blend","USA (CA)"
11592,"Ch Troplong Mondot",2009,"750ml","https://www.wine-searcher.com/find/ch+troplong+mondot/2009/-/-/u","$495.00","Vinfolio","2009Troplong-Mondot1.5L","USA (CA)"
11593,"Ch Trotanoy",1990,"750ml","https://www.wine-searcher.com/find/ch+trotanoy/1990/-/-/u","$389.00","FineWineCollector.com","1990Ch.Trotanoy[11-Pristineoriginalwoodcase],Bordeaux Pomerol","USA (CA)"
11593,"Ch Trotanoy",1990,"750ml","https://www.wine-searcher.com/find/ch+trotanoy/1990/-/-/u","$405.00","The Redd Collection","1990Ch Trotanoy","USA (CA)"
11594,"Ch Trotanoy",2009,"750ml","https://www.wine-searcher.com/find/ch+trotanoy/2009/-/-/u","$325.00","Belmont Wine Exchange LLC","2009Trotanoy","USA (CA)"
11594,"Ch Trotanoy",2009,"750ml","https://www.wine-searcher.com/find/ch+trotanoy/2009/-/-/u","$349.97","Wine.com","2009Chateau Trotanoy","USA (CA)"
11594,"Ch Trotanoy",2009,"750ml","https://www.wine-searcher.com/find/ch+trotanoy/2009/-/-/u","$361.00","The Redd Collection","2009Ch Trotanoy","USA (CA)"
11594,"Ch Trotanoy",2009,"750ml","https://www.wine-searcher.com/find/ch+trotanoy/2009/-/-/u","$368.00","Westgarth Wines","2009Trotanoy","USA (CA)"
